Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Macro Indicators,GDP per capita,Total,GDP at market prices,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,"1000 US$, 2012 prices",2040,5.877
Macro Indicators,GDP per capita,Total,GDP at market prices,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,"1000 US$, 2012 prices",2050,6.858
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Toward Sustainability,million people,2012,248.038
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Toward Sustainability,million people,2030,295.482
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Toward Sustainability,million people,2035,304.847
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Toward Sustainability,million people,2040,312.439
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Toward Sustainability,million people,2050,322.237
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Business As Usual,million people,2012,248.038
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Business As Usual,million people,2030,295.482
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Business As Usual,million people,2035,304.847
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Business As Usual,million people,2040,312.439
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Business As Usual,million people,2050,322.237
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Stratified Societies,million people,2012,248.038
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Stratified Societies,million people,2030,295.482
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Stratified Societies,million people,2035,304.847
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Stratified Societies,million people,2040,312.439
Macro Indicators,Population,Total,Total population,IDN,Indonesia,EAP excluding China,Stratified Societies,million people,2050,322.237
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Toward Sustainability,million people,2012,14.832
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Toward Sustainability,million people,2030,18.991
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Toward Sustainability,million people,2035,19.988
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Toward Sustainability,million people,2040,20.939
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Toward Sustainability,million people,2050,22.545
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Business As Usual,million people,2012,14.832
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Business As Usual,million people,2030,18.991
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Business As Usual,million people,2035,19.988
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Business As Usual,million people,2040,20.939
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Business As Usual,million people,2050,22.545
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Stratified Societies,million people,2012,14.832
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Stratified Societies,million people,2030,18.991
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Stratified Societies,million people,2035,19.988
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Stratified Societies,million people,2040,20.939
Macro Indicators,Population,Total,Total population,KHM,Cambodia,EAP excluding China,Stratified Societies,million people,2050,22.545
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,million people,2012,6.473
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,million people,2030,8.489
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,million people,2035,8.973
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,million people,2040,9.421
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,million people,2050,10.172
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,million people,2012,6.473
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,million people,2030,8.489
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,million people,2035,8.973
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,million people,2040,9.421
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,million people,2050,10.172
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,million people,2012,6.473
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,million people,2030,8.489
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,million people,2035,8.973
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,million people,2040,9.421
Macro Indicators,Population,Total,Total population,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,million people,2050,10.172
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Toward Sustainability,million people,2012,52.544
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Toward Sustainability,million people,2030,60.242
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Toward Sustainability,million people,2035,61.752
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Toward Sustainability,million people,2040,62.804
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Toward Sustainability,million people,2050,63.575
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Business As Usual,million people,2012,52.544
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Business As Usual,million people,2030,60.242
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Business As Usual,million people,2035,61.752
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Business As Usual,million people,2040,62.804
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Business As Usual,million people,2050,63.575
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Stratified Societies,million people,2012,52.544
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Stratified Societies,million people,2030,60.242
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Stratified Societies,million people,2035,61.752
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Stratified Societies,million people,2040,62.804
Macro Indicators,Population,Total,Total population,MMR,Myanmar,EAP excluding China,Stratified Societies,million people,2050,63.575
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Toward Sustainability,million people,2012,2.808
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Toward Sustainability,million people,2030,3.519
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Toward Sustainability,million people,2035,3.657
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Toward Sustainability,million people,2040,3.785
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Toward Sustainability,million people,2050,4.028
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Business As Usual,million people,2012,2.808
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Business As Usual,million people,2030,3.519
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Business As Usual,million people,2035,3.657
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Business As Usual,million people,2040,3.785
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Business As Usual,million people,2050,4.028
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Stratified Societies,million people,2012,2.808
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Stratified Societies,million people,2030,3.519
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Stratified Societies,million people,2035,3.657
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Stratified Societies,million people,2040,3.785
Macro Indicators,Population,Total,Total population,MNG,Mongolia,EAP excluding China,Stratified Societies,million people,2050,4.028
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Toward Sustainability,million people,2012,29.022
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Toward Sustainability,million people,2030,36.107
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Toward Sustainability,million people,2035,37.618
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Toward Sustainability,million people,2040,38.853
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Toward Sustainability,million people,2050,40.725
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Business As Usual,million people,2012,29.022
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Business As Usual,million people,2030,36.107
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Business As Usual,million people,2035,37.618
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Business As Usual,million people,2040,38.853
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Business As Usual,million people,2050,40.725
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Stratified Societies,million people,2012,29.022
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Stratified Societies,million people,2030,36.107
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Stratified Societies,million people,2035,37.618
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Stratified Societies,million people,2040,38.853
Macro Indicators,Population,Total,Total population,MYS,Malaysia,EAP excluding China,Stratified Societies,million people,2050,40.725
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Toward Sustainability,million people,2012,96.017
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Toward Sustainability,million people,2030,123.575
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Toward Sustainability,million people,2035,130.556
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Toward Sustainability,million people,2040,137.02
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Toward Sustainability,million people,2050,148.26
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Business As Usual,million people,2012,96.017
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Business As Usual,million people,2030,123.575
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Business As Usual,million people,2035,130.556
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Business As Usual,million people,2040,137.02
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Business As Usual,million people,2050,148.26
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Stratified Societies,million people,2012,96.017
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Stratified Societies,million people,2030,123.575
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Stratified Societies,million people,2035,130.556
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Stratified Societies,million people,2040,137.02
Macro Indicators,Population,Total,Total population,PHL,Philippines,EAP excluding China,Stratified Societies,million people,2050,148.26
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Toward Sustainability,million people,2012,24.763
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Toward Sustainability,million people,2030,26.701
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Toward Sustainability,million people,2035,26.943
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Toward Sustainability,million people,2040,27.03
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Toward Sustainability,million people,2050,26.907
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Business As Usual,million people,2012,24.763
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Business As Usual,million people,2030,26.701
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Business As Usual,million people,2035,26.943
Macro Indicators,Population,Total,Total population,PRK,Democratic People's Republic of Korea,EAP excluding China,Business As Usual,million people,2040,27.03
