Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Toward Sustainability,Tons of nutrients,2035,47528.8268264078
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Toward Sustainability,Tons of nutrients,2040,33558.5670359141
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Toward Sustainability,Tons of nutrients,2050,0
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Business As Usual,Tons of nutrients,2012,87010.6215262462
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Business As Usual,Tons of nutrients,2030,117219.310261991
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Business As Usual,Tons of nutrients,2035,123187.370530003
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Business As Usual,Tons of nutrients,2040,128601.602610955
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Business As Usual,Tons of nutrients,2050,138567.435427673
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,Tons of nutrients,2012,87010.6215262462
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,Tons of nutrients,2030,113592.093881282
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,Tons of nutrients,2035,118720.267513038
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,Tons of nutrients,2040,123154.094305923
Fertilizer and Emissions,NPK Consumption,NPK_consumption,Total,XEAP,Rest of EAP,EAP excluding China,Stratified Societies,Tons of nutrients,2050,130816.28555717
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Toward Sustainability,t CO2 eq,2012,137640740.905111
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Toward Sustainability,t CO2 eq,2030,126694233.28113
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Toward Sustainability,t CO2 eq,2035,121502384.279158
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Toward Sustainability,t CO2 eq,2040,115356023.031902
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Toward Sustainability,t CO2 eq,2050,100023763.953737
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Business As Usual,t CO2 eq,2012,137640740.905111
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Business As Usual,t CO2 eq,2030,139967864.711079
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Business As Usual,t CO2 eq,2035,137298918.957191
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Business As Usual,t CO2 eq,2040,133812706.625124
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Business As Usual,t CO2 eq,2050,124780549.730232
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Stratified Societies,t CO2 eq,2012,137640740.905111
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Stratified Societies,t CO2 eq,2030,168722276.439965
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Stratified Societies,t CO2 eq,2035,173757912.537008
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Stratified Societies,t CO2 eq,2040,177313149.404465
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,IDN,Indonesia,EAP excluding China,Stratified Societies,t CO2 eq,2050,181398519.055767
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Toward Sustainability,t CO2 eq,2012,18301234.8590166
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Toward Sustainability,t CO2 eq,2030,18353563.2297281
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Toward Sustainability,t CO2 eq,2035,18086614.8844225
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Toward Sustainability,t CO2 eq,2040,17719608.1518275
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Toward Sustainability,t CO2 eq,2050,16792159.8413053
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Business As Usual,t CO2 eq,2012,18301234.8590166
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Business As Usual,t CO2 eq,2030,19146094.9580305
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Business As Usual,t CO2 eq,2035,19198279.3649083
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Business As Usual,t CO2 eq,2040,19226356.347249
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Business As Usual,t CO2 eq,2050,19242420.2745229
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Stratified Societies,t CO2 eq,2012,18301234.8590166
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Stratified Societies,t CO2 eq,2030,20337023.5580823
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Stratified Societies,t CO2 eq,2035,20682165.4056692
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Stratified Societies,t CO2 eq,2040,20975117.1333693
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,KHM,Cambodia,EAP excluding China,Stratified Societies,t CO2 eq,2050,21491213.8734881
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,t CO2 eq,2012,7245061.90099263
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,t CO2 eq,2030,6783402.54236123
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,t CO2 eq,2035,6645347.1641287
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,t CO2 eq,2040,6503713.74107885
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Toward Sustainability,t CO2 eq,2050,6196179.05191983
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,t CO2 eq,2012,7245061.90099263
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,t CO2 eq,2030,7702939.16519577
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,t CO2 eq,2035,7782979.47113945
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,t CO2 eq,2040,7858727.15847532
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Business As Usual,t CO2 eq,2050,7993263.70324369
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,t CO2 eq,2012,7245061.90099263
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,t CO2 eq,2030,8135372.08639745
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,t CO2 eq,2035,8293353.86706728
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,t CO2 eq,2040,8419910.04922992
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,LAO,Lao People's Democratic Republic,EAP excluding China,Stratified Societies,t CO2 eq,2050,8590054.18927838
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Toward Sustainability,t CO2 eq,2012,60219987.7536201
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Toward Sustainability,t CO2 eq,2030,59255574.4315965
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Toward Sustainability,t CO2 eq,2035,57505469.9533947
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Toward Sustainability,t CO2 eq,2040,55317866.5982141
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Toward Sustainability,t CO2 eq,2050,50357272.0120985
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Business As Usual,t CO2 eq,2012,60219987.7536201
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Business As Usual,t CO2 eq,2030,68132610.1292053
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Business As Usual,t CO2 eq,2035,70235589.8967749
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Business As Usual,t CO2 eq,2040,72059939.2356344
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Business As Usual,t CO2 eq,2050,74955364.511189
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Stratified Societies,t CO2 eq,2012,60219987.7536201
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Stratified Societies,t CO2 eq,2030,74747982.9346097
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Stratified Societies,t CO2 eq,2035,77346721.9642891
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Stratified Societies,t CO2 eq,2040,79014762.1293405
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MMR,Myanmar,EAP excluding China,Stratified Societies,t CO2 eq,2050,80644074.134836
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Toward Sustainability,t CO2 eq,2012,6983991.65401097
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Toward Sustainability,t CO2 eq,2030,7117425.44639833
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Toward Sustainability,t CO2 eq,2035,7134319.81573759
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Toward Sustainability,t CO2 eq,2040,7129432.00579555
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Toward Sustainability,t CO2 eq,2050,7041585.32090225
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Business As Usual,t CO2 eq,2012,6983991.65401097
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Business As Usual,t CO2 eq,2030,7909579.02221572
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Business As Usual,t CO2 eq,2035,8054218.72529922
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Business As Usual,t CO2 eq,2040,8183050.02613537
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Business As Usual,t CO2 eq,2050,8401729.52394609
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Stratified Societies,t CO2 eq,2012,6983991.65401097
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Stratified Societies,t CO2 eq,2030,9057547.59392075
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Stratified Societies,t CO2 eq,2035,9376443.36243046
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Stratified Societies,t CO2 eq,2040,9576219.38376964
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MNG,Mongolia,EAP excluding China,Stratified Societies,t CO2 eq,2050,9698680.24813059
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Toward Sustainability,t CO2 eq,2012,10199212.2927979
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Toward Sustainability,t CO2 eq,2030,9191956.99088738
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Toward Sustainability,t CO2 eq,2035,8456560.61625208
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Toward Sustainability,t CO2 eq,2040,7598418.95978389
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Toward Sustainability,t CO2 eq,2050,5618537.57165204
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Business As Usual,t CO2 eq,2012,10199212.2927979
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Business As Usual,t CO2 eq,2030,11649173.9382691
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Business As Usual,t CO2 eq,2035,11772881.0598195
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Business As Usual,t CO2 eq,2040,11860998.9500647
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Business As Usual,t CO2 eq,2050,11972026.6441295
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Stratified Societies,t CO2 eq,2012,10199212.2927979
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Stratified Societies,t CO2 eq,2030,12273014.4264197
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Stratified Societies,t CO2 eq,2035,12758338.9475098
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Stratified Societies,t CO2 eq,2040,13269334.1595229
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,MYS,Malaysia,EAP excluding China,Stratified Societies,t CO2 eq,2050,14318708.3625033
Fertilizer and Emissions,GHG emissions in agriculture,Total,Total,PHL,Philippines,EAP excluding China,Toward Sustainability,t CO2 eq,2012,52079702.1762705
